(106.41771058315335, 'ureal')
(106.42289416846653, 'roule')
(106.45745140388769, 'shore')
(106.59136069114471, 'osier')
(106.629373650108, 'oaten')
(106.63369330453564, 'slant')
(106.69071274298057, 'saber')
(106.7157667386609, 'nitre')
(106.7304535637149, 'dares')
(106.8012958963283, 'togae')
(106.95939524838013, 'frate')
(107.10280777537797, 'toles')
(107.23239740820735, 'spaer')
(107.27127429805616, 'arsey')
(107.28509719222463, 'segar')
(107.31879049676026, 'silen')
(107.35161987041036, 'leary')
(107.35421166306695, 'nates')
(107.36198704103671, 'hoise')
(107.36717062634989, 'liter')
(107.38099352051836, 'arils')
(107.4501079913607, 'tinea')
(107.55291576673866, 'lacer')
(107.58056155507559, 'earls')
(107.67473002159828, 'toeas')
(107.71187904967603, 'large')
(107.73520518358531, 'teals')
(107.80259179265659, 'trans')
(107.91058315334773, 'taros')
(108.01771058315335, 'palet')
(108.04794816414687, 'paler')
(108.08596112311015, 'waite')
(108.12915766738661, 'seron')
(108.19740820734341, 'dorse')
(108.2207343412527, 'spate')
(108.23714902807775, 'spane')
(108.32699784017278, 'retia')
(108.34427645788337, 'triol')
(108.36846652267819, 'shire')
(108.38920086393088, 'spale')
(108.40561555075594, 'wrate')
(108.40993520518359, 'oiler')
(108.4755939524838, 'tsade')
(108.60086393088552, 'rotes')
(108.61123110151188, 'races')
(108.62850971922246, 'sable')
(108.629373650108, 'ariot')
(108.65097192224621, 'cadre')
(108.71231101511879, 'hanse')
(108.87818574514039, 'relit')
(108.91706263498921, 'psoae')
(109.02678185745141, 'hater')
(109.05269978401728, 'argle')
(109.1097192224622, 'hares')
(109.17105831533478, 'nears')
(109.23585313174947, 'isnae')
(109.25226781857451, 'thole')
(109.30410367170626, 'aeons')
(109.34125269978402, 'derat')
(109.36112311015118, 'taper')
(109.37494600431965, 'saned')
(109.38876889848812, 'leats')
(109.43369330453564, 'pater')
(109.43455723542117, 'cries')
(109.43455723542117, 'dater')
(109.45356371490281, 'farse')
(109.55464362850972, 'clart')
(109.69200863930885, 'aeros')
(109.75161987041037, 'crape')
(109.78272138228942, 'crine')
(109.79308855291576, 'blate')
(109.85961123110151, 'route')
(109.86738660907127, 'stria')
(109.88898488120951, 'touse')
(109.92181425485961, 'clone')
(109.9658747300216, 'rouse')
(109.97278617710583, 'coste')
(110.04967602591793, 'toran')
(110.09460043196545, 'cates')
(110.28984881209503, 'suite')
(110.35896328293737, 'vaire')
(110.36414686825054, 'rails')
(110.45226781857451, 'peart')
(110.47041036717063, 'aruhe')
(110.51792656587473, 'sonce')
(110.54643628509719, 'raits')
(110.644060475162, 'soyle')
(110.65097192224621, 'tarsi')
(110.71144708423326, 'trona')
(110.7244060475162, 'flare')
(110.72526997840173, 'poise')
(110.72699784017279, 'coure')
(110.74168466522679, 'snarl')
(110.74686825053996, 'moile')
(110.79611231101512, 'locie')
(110.8280777537797, 'urine')
(110.84535637149028, 'rathe')
(110.88336933045356, 'ramet')
(110.88855291576674, 'rated')
(110.98876889848812, 'riant')
(111.0, 'noter')
(111.03110151187904, 'shear')
(111.03887688984881, 'loner')
(111.2194384449244, 'horse')
(111.2194384449244, 'pilae')
(111.2280777537797, 'prose')
(111.25140388768898, 'tawie')
(111.27904967602592, 'lathe')
(111.28768898488121, 'lapse')
(111.33693304535637, 'leirs')
(111.45442764578834, 'armet')
(111.51317494600433, 'roans')
(111.56414686825055, 'farle')
(111.57710583153347, 'soave')
(111.59697624190065, 'riles')
(111.62116630669547, 'solde')
(111.71274298056156, 'leans')
(111.72656587473003, 'sired')
(111.73952483801295, 'utile')
(111.75161987041037, 'rayne')
(111.90539956803455, 'cadie')
(111.91490280777538, 'tread')
(111.95377969762419, 'grace')
(111.9572354211663, 'ayrie')
(111.9658747300216, 'stage')
(111.96673866090713, 'lotes')
(111.96673866090713, 'tails')
(111.97710583153348, 'tarns')
(112.00302375809935, 'crame')
(112.06436285097192, 'abore')
(112.0755939524838, 'liras')
(112.13606911447084, 'resit')
(112.16544276457883, 'ulnae')
(112.16717062634989, 'paren')
(112.22591792656587, 'rinse')
(112.25097192224622, 'louse')
(112.32786177105831, 'tenor')
(112.37710583153348, 'samel')
(112.45140388768898, 'gater')
(112.46004319654428, 'sored')
(112.51619870410367, 'noser')
(112.51619870410367, 'reate')
(112.5317494600432, 'rayle')
(112.70021598272139, 'trope')
(112.71317494600432, 'table')
(112.7244060475162, 'afore')
(112.83498920086393, 'spore')
(112.86177105831534, 'dealt')
(112.8963282937365, 'safer')
(112.90237580993521, 'shier')
(113.02246220302376, 'taels')
(113.02850971922246, 'curie')
(113.03023758099351, 'laree')
(113.03801295896328, 'prise')
(113.04406047516198, 'rones')
(113.06047516198704, 'astir')
(113.06047516198704, 'hause')
(113.0708423326134, 'canes')
(113.0768898488121, 'throe')
(113.11403887688985, 'blase')
(113.1244060475162, 'steal')
(113.18574514038878, 'istle')
(113.22548596112311, 'salto')
(113.25140388768898, 'rimae')
(113.26004319654427, 'sieur')
(113.29546436285098, 'scone')
(113.30928725701943, 'seric')
(113.37667386609071, 'tiles')
(113.41295896328293, 'pares')
(113.47602591792656, 'great')
(113.50107991360692, 'taupe')
(113.51663066954643, 'tesla')
(113.61684665226782, 'ourie')
(113.63671706263499, 'larns')
(113.6488120950324, 'tased')
(113.65140388768899, 'pareo')
(113.66263498920087, 'saint')
(113.67041036717063, 'carol')
(113.7049676025918, 'taces')
(113.7170626349892, 'manse')
(113.73088552915766, 'smore')
(113.74125269978401, 'braes')
(113.75334773218142, 'chare')
(113.78272138228942, 'areic')
(113.89762419006479, 'outre')
(113.95205183585313, 'tamer')
(113.9572354211663, 'slain')
(113.99784017278618, 'lader')
(114.01684665226782, 'pearl')
(114.02030237580993, 'salep')
(114.03758099352052, 'blaer')
(114.07732181425486, 'slide')
(114.11965442764578, 'prone')
(114.15421166306696, 'urial')
(114.24838012958963, 'starn')
(114.27861771058315, 'petar')
(114.34600431965443, 'tripe')
(114.34859611231101, 'naris')
(114.41511879049676, 'liner')
(114.47732181425486, 'haute')
(114.49719222462203, 'sware')
(114.5257019438445, 'cires')
(114.5317494600432, 'citer')
(114.58963282937366, 'gares')
(114.60086393088552, 'ratio')
(114.63110151187905, 'loipe')
(114.71058315334773, 'ureas')
(114.7805615550756, 'coset')
(114.78315334773218, 'ratos')
(114.79956803455724, 'paste')
(114.82289416846652, 'trode')
(114.90842332613391, 'kiore')
(114.91187904967603, 'arled')
(114.94643628509719, 'rites')
(114.94816414686825, 'rotal')
(114.98012958963282, 'loans')
(114.9913606911447, 'haste')
(115.06047516198704, 'sture')
(115.08293736501079, 'ceria')
(115.08380129589632, 'aures')
(115.12872570194385, 'coast')
(115.15464362850972, 'islet')
(115.1745140388769, 'crest')
(115.18920086393088, 'salon')
(115.3792656587473, 'gorse')
(115.38358531317495, 'laces')
(115.38704103671706, 'crias')
(115.3939524838013, 'sabir')
(115.40345572354212, 'cleat')
(115.43023758099352, 'rials')
(115.47688984881209, 'rotas')
(115.49848812095033, 'afire')
(115.5365010799136, 'sider')
(115.6341252699784, 'boite')
(115.7110151187905, 'loran')
(115.71360691144709, 'tolas')
(115.7170626349892, 'cadet')
(115.74211663066954, 'brise')
(115.75421166306695, 'tones')
(115.78012958963284, 'spire')
(115.79568034557235, 'niter')
(115.8207343412527, 'tonal')
(115.84578833693304, 'rains')
(115.87084233261339, 'earns')
(115.87602591792657, 'layer')
(115.87861771058316, 'noule')
(115.89244060475161, 'aside')
(115.89848812095032, 'mater')
(115.9451403887689, 'cline')
(115.96673866090713, 'ceorl')
(115.9719222462203, 'sidle')
(116.1049676025918, 'uraos')
(116.11101511879049, 'stean')
(116.11360691144708, 'clade')
(116.11879049676025, 'walie')
(116.14211663066955, 'tride')
(116.1585313174946, 'conte')
(116.21727861771058, 'rased')
(116.26565874730022, 'tried')
(116.28380129589632, 'sloan')
(116.31490280777538, 'taber')
(116.36933045356372, 'sural')
(116.3745140388769, 'lated')
(116.41684665226782, 'solan')
(116.43239740820735, 'cruse')
(116.43758099352051, 'morse')
(116.46609071274298, 'sadhe')
(116.47127429805616, 'loirs')
(116.47300215982722, 'amole')
(116.49373650107991, 'dales')
(116.50842332613391, 'heart')
(116.5110151187905, 'nerol')
(116.51187904967603, 'artis')
(116.55766738660907, 'pause')
(116.56285097192224, 'shoer')
(116.60086393088552, 'relay')
(116.6915766738661, 'aloed')
(116.70453563714902, 'sawer')
(116.75637149028078, 'cores')
(116.79352051835853, 'resay')
(116.79352051835853, 'satem')
(116.80302375809936, 'alder')
(116.8427645788337, 'snail')
(116.91879049676027, 'acres')
(116.92742980561555, 'hales')
(116.99222462203024, 'roist')
(117.06911447084234, 'zaire')
(117.07343412526998, 'neals')
(117.09071274298056, 'cared')
(117.14773218142548, 'lager')
(117.15637149028078, 'surat')
(117.1745140388769, 'spear')
(117.17883369330454, 'dates')
(117.20215982721382, 'rages')
(117.20475161987041, 'panel')
(117.21166306695464, 'telia')
(117.21771058315335, 'mares')
(117.25053995680345, 'lande')
(117.27473002159827, 'trios')
(117.34557235421167, 'recal')
(117.37235421166307, 'neats')
(117.385313174946, 'grise')
(117.38876889848812, 'trave')
(117.4414686825054, 'claro')
(117.4976241900648, 'losen')
(117.53390928725702, 'goier')
(117.6012958963283, 'soree')
(117.66177105831534, 'drone')
(117.67991360691144, 'aiery')
(117.67991360691144, 'slope')
(117.6816414686825, 'manet')
(117.71447084233262, 'drant')
(117.77149028077754, 'coral')
(117.80431965442764, 'trois')
(117.80777537796976, 'siree')
(117.81641468682506, 'leare')
(117.83714902807776, 'renay')
(117.86047516198704, 'drail')
(117.92008639308855, 'phare')
(117.9330453563715, 'truce')
(117.9390928725702, 'trues')
(117.97278617710583, 'glair')
(118.01252699784017, 'brace')
(118.10237580993521, 'triac')
(118.11187904967602, 'brose')
(118.12051835853131, 'lites')
(118.16544276457883, 'faine')
(118.19222462203024, 'rhone')
(118.27170626349891, 'lutea')
(118.28380129589632, 'rapes')
(118.30539956803456, 'oared')
(118.3183585313175, 'liers')
(118.33822894168466, 'lirot')
(118.37365010799137, 'false')
(118.45831533477322, 'smear')
(118.46695464362851, 'aider')
(118.54816414686825, 'shade')
(118.57149028077754, 'eorls')
(118.58272138228942, 'erase')
(118.59308855291577, 'slyer')
(118.60950323974082, 'hoaed')
(118.614686825054, 'cabre')
(118.6414686825054, 'drape')
(118.66306695464363, 'yeast')
(118.68639308855292, 'blore')
(118.6889848812095, 'tapen')
(118.74600431965443, 'noles')
(118.80215982721383, 'terns')
(118.87904967602591, 'slime')
(118.97149028077754, 'since')
(118.98704103671706, 'sarod')
(119.01036717062635, 'place')
(119.01900647948165, 'soled')
(119.04924406047516, 'tarre')
(119.06652267818575, 'antes')
(119.09071274298056, 'shiel')
(119.11576673866091, 'leapt')
(119.1183585313175, 'inlet')
(119.20388768898488, 'tawse')
(119.27127429805616, 'saker')
(119.2842332613391, 'maser')
(119.31619870410367, 'ranis')
(119.35248380129589, 'arete')
(119.37408207343412, 'acute')
(119.40086393088554, 'lades')
(119.5036717062635, 'lased')
(119.50539956803456, 'tolan')
(119.53563714902808, 'cairn')
(119.5365010799136, 'cruet')
(119.56501079913608, 'stela')
(119.56933045356371, 'samen')
(119.5719222462203, 'urena')
(119.59697624190065, 'seare')
(119.61511879049677, 'sapor')
(119.62030237580994, 'risen')
(119.6254859611231, 'soger')
(119.64362850971922, 'plier')
(119.7110151187905, 'shone')
(119.80431965442764, 'padre')
(119.80777537796976, 'ranee')
(119.83369330453564, 'satyr')
(119.84233261339092, 'sonde')
(119.85183585313175, 'mitre')
(119.8768898488121, 'souce')
(119.87775377969763, 'carls')
(119.87861771058316, 'simar')
(119.91231101511879, 'crena')
(119.91403887688985, 'loave')
(119.92267818574514, 'talon')
(119.96501079913607, 'urali')
(120.02462203023758, 'arsed')
(120.02462203023758, 'morne')
(120.04708423326134, 'perai')
(120.05140388768899, 'teils')
(120.05658747300215, 'scart')
(120.13952483801296, 'resto')
(120.18790496760259, 'flane')
(120.1939524838013, 'bares')
(120.19568034557236, 'baste')
(120.20691144708424, 'reads')
(120.24233261339093, 'baler')
(120.27602591792656, 'paten')
(120.31576673866091, 'alist')
(120.34773218142549, 'caple')
(120.34946004319654, 'hairs')
(120.3598272138229, 'denar')
(120.3658747300216, 'arpen')
(120.41771058315335, 'clies')
(120.48941684665226, 'dears')
(120.60518358531317, 'lamer')
(120.61295896328294, 'lairy')
(120.63023758099352, 'slake')
(120.68984881209504, 'nurse')
(120.7537796976242, 'tired')
(120.89373650107991, 'baser')
(120.90669546436285, 'dearn')
(120.93606911447084, 'coles')
(120.96025917926566, 'lotas')
(121.01209503239741, 'apter')
(121.06306695464363, 'scrat')
(121.07429805615551, 'lures')
(121.10626349892009, 'selah')
(121.11576673866091, 'skate')
(121.18315334773219, 'dries')
(121.20129589632829, 'sucre')
(121.23066954643629, 'toney')
(121.25917926565874, 'toils')
(121.27473002159827, 'boart')
(121.38444924406048, 'maerl')
(121.43628509719223, 'birse')
(121.45269978401728, 'tapir')
(121.46393088552915, 'inter')
(121.47343412526997, 'taroc')
(121.50885529157668, 'spier')
(121.54859611231102, 'luser')
(121.56069114470843, 'space')
(121.57537796976241, 'rines')
(121.61684665226782, 'swale')
(121.61771058315335, 'realm')
(121.64708423326134, 'glace')
(121.68855291576673, 'roues')
(121.70064794816415, 'leash')
(121.70928725701944, 'loris')
(121.78272138228942, 'crans')
(121.81123110151188, 'aired')
(121.81295896328294, 'caper')
(121.81727861771058, 'rotan')
(121.88552915766739, 'notes')
(121.92267818574514, 'early')
(121.94946004319654, 'rants')
(122.04449244060476, 'coals')
(122.05831533477321, 'minae')
(122.0755939524838, 'cager')
(122.07645788336933, 'satin')
(122.09978401727862, 'pales')
(122.10583153347733, 'aimer')
(122.10755939524839, 'ancle')
(122.11533477321814, 'hilar')
(122.1377969762419, 'polar')
(122.2475161987041, 'smile')
(122.2622030237581, 'roils')
(122.26479481641469, 'tribe')
(122.33131749460043, 'birle')
(122.34859611231101, 'slipe')
(122.35205183585313, 'sault')
(122.43326133909287, 'lyart')
(122.51619870410367, 'drest')
(122.52483801295897, 'tuner')
(122.62246220302376, 'curse')
(122.66479481641468, 'daris')
(122.67516198704104, 'shote')
(122.6976241900648, 'inure')
(122.71058315334773, 'neist')
(122.72095032397408, 'tease')
(122.83758099352052, 'escar')
(122.9585313174946, 'airts')
(122.98012958963282, 'curet')
(123.03542116630669, 'noria')
(123.0768898488121, 'santo')
(123.18315334773219, 'syren')
(123.18574514038878, 'aspie')
(123.22980561555076, 'tapes')
(123.23239740820735, 'tains')
(123.23844492440605, 'toaze')
(123.27386609071274, 'riels')
(123.3023758099352, 'stoai')
(123.30755939524838, 'comae')
(123.3110151187905, 'aerie')
(123.33693304535637, 'reaps')
(123.37667386609071, 'recta')
(123.38444924406048, 'leany')
(123.4596112311015, 'styre')
(123.51144708423327, 'yales')
(123.53822894168466, 'notal')
(123.5390928725702, 'presa')
(123.6012958963283, 'cruel')
(123.63498920086393, 'hoars')
(123.65658747300216, 'lotsa')
(123.66522678185746, 'arene')
(123.70064794816415, 'siled')
(123.72742980561556, 'telos')
(123.72829373650109, 'chase')
(123.77149028077754, 'stern')
(123.78876889848812, 'saver')
(123.80691144708423, 'horal')
(123.86565874730022, 'ramen')
(123.90194384449244, 'taker')
(123.92526997840173, 'slave')
(123.9390928725702, 'spile')
(123.96328293736501, 'anode')
(124.00043196544276, 'resin')
(124.01684665226782, 'snort')
(124.02030237580993, 'clame')
(124.03671706263499, 'latke')
(124.0427645788337, 'tiers')
(124.05053995680346, 'renos')
(124.05140388768899, 'range')
(124.08682505399568, 'triad')
(124.08941684665227, 'sceat')
(124.11965442764578, 'riley')
(124.13002159827214, 'sorda')
(124.15075593952484, 'teloi')
(124.170626349892, 'morel')
(124.17149028077753, 'luter')
(124.19740820734341, 'scape')
(124.2181425485961, 'groat')
(124.22764578833693, 'taube')
(124.23023758099352, 'poler')
(124.2328293736501, 'sewar')
(124.23369330453563, 'elate')
(124.27170626349891, 'lease')
(124.27688984881209, 'hared')
(124.30194384449244, 'agile')
(124.33390928725701, 'those')
(124.35377969762419, 'ocrea')
(124.44535637149028, 'dance')
(124.48336933045357, 'pairs')
(124.48941684665226, 'reins')
(124.51533477321814, 'drats')
(124.52311015118791, 'hoser')
(124.52483801295897, 'clast')
(124.53520518358532, 'coati')
(124.56285097192224, 'smote')
(124.60518358531317, 'ulnar')
(124.65097192224621, 'grail')
(124.65097192224621, 'liard')
(124.69071274298057, 'cotes')
(124.74341252699784, 'yearn')
(124.74600431965443, 'rules')
(124.75809935205183, 'troad')
(124.82289416846652, 'pates')
(124.83066954643628, 'trike')
(124.83153347732181, 'laden')
(124.8634989200864, 'tians')
(124.89373650107991, 'tirls')
(124.89892008639309, 'coats')
(124.90064794816415, 'sedan')
(124.92829373650108, 'frise')
(124.9377969762419, 'grape')
(124.95161987041037, 'pries')
(124.9585313174946, 'rhies')
(124.96544276457884, 'coria')
(124.98617710583153, 'tawer')
(124.99222462203024, 'toled')
(125.00345572354212, 'artsy')
(125.0060475161987, 'toyer')
(125.01814254859612, 'scaur')
(125.02159827213823, 'pleat')
(125.02937365010798, 'troke')
(125.03628509719222, 'dores')
(125.03714902807775, 'otary')
(125.0708423326134, 'recit')
(125.11403887688985, 'namer')
(125.14168466522678, 'nairu')
(125.15896328293736, 'hates')
(125.19956803455723, 'outer')
(125.2133909287257, 'oread')
(125.23844492440605, 'elain')
(125.2462203023758, 'doser')
(125.27732181425486, 'telae')
(125.28250539956804, 'carts')
(125.28336933045357, 'cutie')
(125.29632829373651, 'rhine')
(125.29978401727861, 'aurei')
(125.3110151187905, 'stain')
(125.31533477321814, 'stray')
(125.31792656587473, 'kaies')
(125.3317494600432, 'lunet')
(125.33347732181426, 'yates')
(125.39654427645789, 'hears')
(125.39740820734342, 'fares')
(125.41900647948164, 'salve')
(125.43714902807776, 'bosie')
(125.46565874730021, 'tames')
(125.4742980561555, 'panes')
(125.47516198704103, 'naled')
(125.48207343412527, 'beast')
(125.5123110151188, 'rents')
(125.51403887688984, 'gales')
(125.52613390928725, 'lines')
(125.5304535637149, 'lunar')
(125.5537796976242, 'narre')
(125.62375809935205, 'amine')
(125.63671706263499, 'hires')
(125.68941684665226, 'gates')
(125.71792656587473, 'urent')
(125.73434125269978, 'laird')
(125.78704103671706, 'pilea')
(125.78790496760259, 'parol')
(125.83196544276458, 'blear')
(125.90280777537797, 'rouen')
(126.00907127429805, 'atoke')
(126.0133909287257, 'tenia')
(126.02894168466523, 'nerts')
(126.03498920086393, 'shine')
(126.0548596112311, 'tiros')
(126.05572354211662, 'scail')
(126.09114470842333, 'torsi')
(126.11274298056155, 'olpae')
(126.17235421166306, 'carns')
(126.18704103671706, 'asper')
(126.23801295896328, 'hayle')
(126.26133909287257, 'corey')
(126.31058315334774, 'doter')
(126.31490280777538, 'toper')
(126.3304535637149, 'pacer')
(126.33909287257019, 'litas')
(126.34254859611231, 'seton')
(126.34946004319654, 'paseo')
(126.41166306695465, 'farce')
(126.43326133909287, 'pance')
(126.44362850971922, 'logie')
(126.46781857451404, 'nails')
(126.52051835853132, 'borne')
(126.5498920086393, 'meant')
(126.64319654427646, 'tilde')
(126.67516198704104, 'blaes')
(126.7244060475162, 'heast')
(126.73477321814255, 'pears')
(126.7390928725702, 'cripe')
(126.74859611231102, 'hosel')
(126.77883369330453, 'males')
(126.82634989200864, 'waler')
(126.83239740820734, 'airns')
(126.83758099352052, 'hotel')
(126.85572354211664, 'urnal')
(126.86609071274297, 'intel')
(126.86609071274297, 'trays')
(126.93174946004319, 'poral')
(126.94557235421166, 'caron')
(126.95421166306696, 'setae')
(126.96371490280778, 'tosed')
(126.96544276457884, 'madre')
(126.97149028077754, 'tines')
(127.0086393088553, 'piler')
(127.01641468682506, 'seity')
(127.02850971922246, 'slaty')
(127.07429805615551, 'praos')
(127.11231101511879, 'spade')
(127.11231101511879, 'torah')
(127.13477321814256, 'rheas')
(127.19438444924405, 'cades')
(127.19784017278617, 'grade')
(127.21857451403888, 'earth')
(127.236717062635, 'reams')
(127.24017278617711, 'trads')
(127.24190064794817, 'steil')
(127.24794816414686, 'crime')
(127.29719222462204, 'price')
(127.31792656587473, 'rosit')
(127.32656587473002, 'alike')
(127.34125269978402, 'salle')
(127.42850971922246, 'scran')
(127.45529157667387, 'lucre')
(127.48725701943845, 'sober')
(127.50885529157668, 'prial')
(127.5123110151188, 'teads')
(127.5157667386609, 'inert')
(127.52958963282937, 'dorsa')
(127.53131749460043, 'years')
(127.56760259179265, 'smite')
(127.58488120950324, 'sited')
(127.60647948164147, 'erica')
